i,label_idx
5795,4
5796,4
5797,1
5798,6
5799,8
5800,0
5801,4
5802,1
5803,1
5804,0
5805,1
5806,8
5807,4
5808,4
5809,6
5810,4
5811,0
5812,5
5813,0
5814,1
5815,0
5816,1
5817,9
5818,0
5819,0
5820,2
5821,1
5822,4
5823,2
5824,2
5825,7
5826,2
5827,3
5828,2
5829,1
5830,7
5831,1
5832,8
5833,9
5834,1
5835,0
5836,7
5837,8
5838,5
5839,4
5840,9
5841,1
5842,5
5843,3
5844,0
5845,3
5846,3
5847,9
5848,0
5849,4
5850,0
5851,0
5852,8
5853,2
5854,5
5855,4
5856,4
5857,5
5858,6
5859,0
5860,1
5861,1
5862,0
5863,5
5864,0
5865,6
5866,9
5867,8
5868,1
5869,9
5870,6
5871,7
5872,0
5873,1
5874,0
5875,1
5876,9
5877,7
5878,9
5879,7
5880,8
5881,4
5882,6
5883,1
5884,4
5885,9
5886,8
5887,9
5888,7
5889,5
5890,9
5891,8
5892,7
5893,1
5894,7
5895,8
5896,6
5897,1
5898,0
5899,2
5900,4
5901,4
5902,0
5903,0
5904,6
5905,6
5906,9
5907,7
5908,2
5909,7
5910,2
5911,2
5912,2
5913,3
5914,2
5915,6
5916,5
5917,9
5918,0
5919,2
5920,7
5921,9
5922,1
5923,4
5924,1
5925,6
5926,1
5927,9
5928,1
5929,0
5930,7
5931,1
5932,6
5933,2
5934,9
5935,0
5936,7
5937,4
5938,5
5939,6
5940,9
5941,7
5942,1
5943,2
5944,2
5945,8
5946,2
5947,4
5948,9
5949,5
5950,8
5951,2
5952,9
5953,6
5954,2
5955,8
5956,9
5957,9
5958,8
5959,1
5960,8
5961,1
5962,4
5963,5
5964,1
5965,9
5966,9
5967,2
5968,3
5969,2
5970,2
5971,8
5972,1
5973,5
5974,6
5975,1
5976,9
5977,9
5978,2
5979,6
5980,6
5981,2
5982,4
5983,7
5984,7
5985,2
5986,8
5987,0
5988,7
5989,2
5990,3
5991,1
5992,8
5993,4
5994,3
5995,9
5996,4
5997,6
5998,1
5999,3
6000,2
6001,8
6002,6
6003,6
6004,2
6005,9
6006,4
6007,0
6008,5
6009,5
6010,3
6011,1
6012,6
6013,0
6014,1
6015,7
6016,6
6017,6
6018,0
6019,8
6020,0
6021,7
6022,7
6023,8
6024,1
6025,1
6026,9
6027,3
6028,1
6029,4
6030,0
6031,2
6032,9
6033,0
6034,2
6035,9
6036,6
6037,3
6038,3
6039,3
6040,7
6041,6
6042,5
6043,5
6044,5
6045,9
6046,4
6047,2
6048,4
6049,1
6050,4
6051,0
6052,0
6053,1
6054,3
6055,3
6056,3
6057,9
6058,7
6059,3
6060,5
6061,9
6062,5
6063,6
6064,6
6065,3
6066,0
6067,1
6068,5
6069,1
6070,4
6071,3
6072,5
6073,7
6074,1
6075,3
6076,8
6077,5
6078,5
6079,4
6080,0
6081,4
6082,2
6083,1
6084,9
6085,3
6086,9
6087,1
6088,5
6089,8
6090,6
6091,3
6092,0
6093,2
6094,6
6095,9
6096,7
6097,0
6098,8
6099,5
6100,4
6101,4
6102,0
6103,6
6104,9
6105,0
6106,5
6107,9
6108,3
6109,4
6110,9
6111,1
6112,3
6113,9
6114,6
6115,7
6116,4
6117,1
6118,0
6119,4
6120,4
6121,6
6122,5
6123,5
6124,1
6125,1
6126,9
6127,9
6128,9
6129,3
6130,1
6131,3
6132,6
6133,1
6134,1
6135,4
6136,0
6137,3
6138,6
6139,7
6140,1
6141,7
6142,1
6143,5
6144,6
6145,6
6146,3
6147,9
6148,3
6149,0
6150,3
6151,0
6152,7
6153,6
6154,9
6155,6
6156,5
6157,1
6158,7
6159,5
6160,5
6161,5
6162,0
6163,5
6164,6
6165,1
6166,3
6167,0
6168,1
6169,5
6170,5
6171,5
6172,2
6173,9
6174,4
6175,7
6176,8
6177,3
6178,5
6179,2
6180,2
6181,1
6182,9
6183,5
6184,8
6185,4
6186,7
6187,8
6188,0
6189,0
6190,8
6191,6
6192,3
6193,6
6194,4
6195,0
6196,9
6197,8
6198,3
6199,5
6200,8
6201,4
6202,9
6203,9
6204,1
6205,8
6206,4
6207,6
6208,8
6209,9
6210,1
6211,7
6212,0
6213,4
6214,1
6215,1
6216,9
6217,9
6218,7
6219,8
6220,0
6221,4
6222,6
6223,7
6224,2
6225,1
6226,5
6227,1
6228,0
6229,2
6230,7
6231,8
6232,6
6233,9
6234,3
6235,3
6236,6
6237,7
6238,2
6239,3
6240,4
6241,9
6242,7
6243,4
6244,7
6245,6
6246,3
6247,8
6248,9
6249,8
6250,9
6251,0
6252,9
6253,7
6254,3
6255,4
6256,6
6257,1
6258,8
6259,5
6260,5
6261,4
6262,5
6263,4
6264,8
6265,4
6266,8
6267,5
6268,3
6269,8
6270,7
6271,6
6272,9
6273,2
6274,3
6275,5
6276,2
6277,7
6278,4
6279,9
6280,8
6281,2
6282,0
6283,7
6284,9
6285,2
6286,2
6287,8
6288,1
6289,8
6290,6
6291,1
6292,5
6293,6
6294,4
6295,0
6296,7
6297,6
6298,7
6299,8
6300,4
6301,1
6302,2
6303,9
6304,2
6305,5
6306,0
6307,7
6308,9
6309,9
6310,4
6311,2
6312,7
6313,4
6314,5
6315,5
6316,7
6317,4
6318,5
6319,3
6320,3
6321,7
6322,9
6323,4
6324,4
6325,8
6326,5
6327,5
6328,3
6329,5
6330,2
6331,5
6332,8
6333,4
6334,0
6335,2
6336,5
6337,3
6338,1
6339,2
6340,0
6341,3
6342,9
6343,2
6344,0
6345,4
6346,9
6347,9
6348,4
6349,5
6350,3
6351,8
6352,6
6353,4
6354,6
6355,5
6356,5
6357,4
6358,8
6359,6
6360,8
6361,0
6362,3
6363,6
6364,8
6365,5
6366,6
6367,8
6368,3
6369,2
6370,4
6371,9
6372,2
6373,8
6374,6
6375,5
6376,1
6377,8
6378,4
6379,4
6380,0
6381,8
6382,2
6383,6
6384,8
6385,9
6386,3
6387,0
6388,3
6389,5
6390,6
6391,3
6392,5
6393,2
6394,5
6395,5
6396,7
6397,4
6398,4
6399,9
6400,3
6401,3
6402,1
6403,1
6404,3
6405,3
6406,3
6407,9
6408,1
6409,9
6410,3
6411,1
6412,2
6413,2
6414,1
6415,2
6416,3
6417,1
6418,2
6419,9
6420,0
6421,2
6422,9
6423,0
6424,9
6425,3
6426,9
6427,4
6428,0
6429,6
6430,3
6431,8
6432,6
6433,5
6434,5
6435,1
6436,5
6437,0
6438,3
6439,1
6440,8
6441,7
6442,5
6443,6
6444,7
6445,2
6446,4
6447,3
6448,3
6449,7
6450,9
6451,2
6452,1
6453,0
6454,1
6455,9
6456,5
6457,9
6458,7
6459,9
6460,3
6461,1
6462,8
6463,2
6464,7
6465,2
6466,5
6467,9
6468,3
6469,1
6470,6
6471,3
6472,8
6473,6
6474,6
6475,1
6476,8
6477,7
6478,6
6479,4
6480,8
6481,6
6482,1
6483,0
6484,8
6485,6
6486,9
6487,6
6488,5
6489,5
6490,2
6491,9
6492,8
6493,5
6494,6
6495,8
6496,0
6497,8
6498,6
6499,8
6500,5
6501,6
6502,2
6503,6
6504,8
6505,7
6506,4
6507,0
6508,4
6509,2
6510,0
6511,9
6512,2
6513,8
6514,7
6515,4
6516,8
6517,4
6518,7
6519,2
6520,0
6521,0
6522,0
6523,6
6524,1
6525,0
6526,3
6527,1
6528,1
6529,3
6530,5
6531,7
6532,2
6533,6
6534,3
6535,3
6536,1
6537,0
6538,4
6539,1
6540,1
6541,2
6542,8
6543,4
6544,0
6545,6
6546,9
6547,1
6548,8
6549,8
6550,1
6551,4
6552,6
6553,9
6554,9
6555,8
6556,3
6557,2
6558,2
6559,0
6560,2
6561,6
6562,8
6563,1
6564,9
6565,3
6566,8
6567,3
6568,4
6569,6
6570,7
6571,7
6572,1
6573,9
6574,8
6575,8
6576,4
6577,6
6578,0
6579,3
6580,1
6581,5
6582,6
6583,6
6584,0
6585,6
6586,9
6587,9
6588,2
6589,1
6590,5
6591,5
6592,8
6593,9
6594,3
6595,2
6596,0
6597,0
6598,5
6599,9
6600,9
6601,4
6602,1
6603,1
6604,6
6605,4
6606,3
6607,6
6608,4
6609,1
6610,9
6611,4
6612,5
6613,6
6614,0
6615,9
6616,1
6617,2
6618,1
6619,6
6620,3
6621,8
6622,8
6623,2
6624,3
6625,6
6626,9
6627,3
6628,3
6629,3
6630,5
6631,7
6632,3
6633,2
6634,8
6635,8
6636,9
6637,9
6638,2
6639,8
6640,9
6641,2
6642,3
6643,2
6644,7
6645,1
6646,5
6647,4
6648,8
6649,9
6650,1
6651,3
6652,2
6653,2
6654,1
6655,5
6656,5
6657,0
6658,8
6659,1
6660,7
6661,5
6662,7
6663,7
6664,5
6665,3
6666,1
6667,2
6668,7
6669,9
6670,9
6671,2
6672,4
6673,3
6674,7
6675,0
6676,1
6677,5
6678,2
6679,7
6680,7
6681,2
6682,6
6683,5
6684,3
6685,2
6686,2
6687,0
6688,4
6689,1
6690,1
6691,5
6692,7
6693,0
6694,1
6695,5
6696,5
6697,9
6698,6
6699,0
6700,3
6701,1
6702,7
6703,1
6704,8
6705,9
6706,6
6707,6
6708,5
6709,9
6710,5
6711,3
6712,1
6713,0
6714,3
6715,3
6716,8
6717,0
6718,1
6719,6
6720,3
6721,0
6722,0
6723,4
6724,1
6725,6
6726,2
6727,4
6728,0
6729,4
6730,0
6731,7
6732,0
6733,4
6734,5
6735,7
6736,0
6737,7
6738,3
6739,9
6740,1
6741,6
6742,0
6743,0
6744,8
6745,1
6746,0
6747,1
6748,3
6749,2
6750,1
6751,0
6752,6
6753,2
6754,3
6755,1
6756,9
6757,5
6758,3
6759,4
6760,2
6761,4
6762,2
6763,8
6764,8
6765,7
6766,9
6767,1
6768,9
6769,1
6770,5
6771,7
6772,1
6773,3
6774,2
6775,1
6776,0
6777,3
6778,3
6779,4
6780,1
6781,0
6782,0
6783,2
6784,7
6785,3
6786,1
6787,3
6788,9
6789,3
6790,8
6791,0
6792,6
6793,5
6794,3
6795,6
6796,9
6797,9
6798,7
6799,6
6800,7
6801,5
6802,5
6803,0
6804,5
6805,8
6806,4
6807,3
6808,2
6809,0
6810,1
6811,8
6812,3
6813,7
6814,5
6815,9
6816,4
6817,5
6818,0
6819,9
6820,4
6821,2
6822,5
6823,5
6824,7
6825,0
6826,9
6827,6
6828,1
6829,3
6830,0
6831,5
6832,8
6833,6
6834,7
6835,6
6836,5
6837,8
6838,6
6839,2
6840,8
6841,1
6842,8
6843,1
6844,6
6845,3
6846,9
6847,1
6848,1
6849,9
6850,1
6851,5
6852,7
6853,9
6854,9
6855,4
6856,5
6857,1
6858,0
6859,6
6860,5
6861,8
6862,2
6863,2
6864,1
6865,0
6866,5
6867,9
6868,1
6869,7
6870,7
6871,0
6872,4
6873,7
6874,0
6875,6
6876,4
6877,6
6878,8
6879,8
6880,7
6881,2
6882,2
6883,8
6884,8
6885,3
6886,4
6887,6
6888,0
6889,3
6890,8
6891,5
6892,0
6893,1
6894,2
6895,8
6896,4
6897,0
6898,9
6899,8
6900,2
6901,4
6902,8
6903,3
6904,4
6905,0
6906,0
6907,1
6908,4
6909,8
6910,7
6911,4
6912,7
6913,9
6914,8
6915,2
6916,0
6917,5
6918,9
6919,7
6920,6
6921,0
6922,4
6923,9
6924,6
6925,4
6926,4
6927,6
6928,2
6929,9
6930,5
6931,8
6932,7
6933,8
6934,8
6935,6
6936,3
6937,6
6938,5
6939,2
6940,2
6941,3
6942,8
6943,5
6944,8
6945,9
6946,3
6947,5
6948,4
6949,1
6950,6
6951,1
6952,8
6953,4
6954,0
6955,6
6956,6
6957,3
6958,9
6959,2
6960,3
6961,3
6962,3
6963,0
6964,5
6965,9
6966,3
6967,0
6968,1
6969,0
6970,4
6971,0
6972,1
6973,9
6974,5
6975,7
6976,7
6977,4
6978,5
6979,9
6980,6
6981,1
6982,7
6983,3
6984,8
6985,8
6986,3
6987,4
6988,9
6989,7
6990,4
6991,2
6992,6
6993,1
6994,9
6995,8
6996,6
6997,2
6998,6
6999,3
7000,1
7001,0
7002,0
7003,8
7004,9
7005,3
7006,0
7007,6
7008,0
7009,3
7010,2
7011,4
7012,4
7013,3
7014,4
7015,1
7016,3
7017,9
7018,0
7019,0
7020,5
7021,1
7022,1
7023,6
7024,8
7025,4
7026,1
7027,3
7028,3
7029,9
7030,9
7031,4
7032,0
7033,3
7034,3
7035,2
7036,5
7037,3
7038,6
7039,8
7040,3
7041,7
7042,2
7043,9
7044,2
7045,9
7046,6
7047,4
7048,2
7049,2
7050,0
7051,1
7052,5
7053,7
7054,4
7055,4
7056,1
7057,9
7058,7
7059,1
7060,3
7061,4
7062,3
7063,3
7064,4
7065,9
7066,3
7067,1
7068,6
7069,4
7070,8
7071,1
7072,4
7073,6
7074,8
7075,9
7076,0
7077,7
7078,7
7079,8
7080,4
7081,7
7082,6
7083,9
7084,5
7085,4
7086,0
7087,9
7088,0
7089,9
7090,2
7091,8
7092,4
7093,6
7094,8
7095,8
7096,8
7097,6
7098,1
7099,1
7100,4
7101,6
7102,8
7103,4
7104,1
7105,3
7106,4
7107,3
7108,4
7109,6
7110,6
7111,2
7112,5
7113,0
7114,6
7115,7
7116,5
7117,8
7118,1
7119,5
7120,8
7121,8
7122,6
7123,4
7124,2
7125,1
7126,4
7127,1
7128,2
7129,9
7130,2
7131,9
7132,6
7133,0
7134,2
7135,9
7136,2
7137,1
7138,2
7139,8
7140,2
7141,6
7142,5
7143,3
7144,5
7145,8
7146,6
7147,6
7148,9
7149,3
7150,3
7151,2
7152,2
7153,8
7154,0
7155,1
7156,2
7157,0
7158,6
7159,6
7160,4
7161,1
7162,0
7163,6
7164,9
7165,6
7166,0
7167,9
7168,8
7169,2
7170,5
7171,0
7172,7
7173,0
7174,2
7175,9
7176,5
7177,5
7178,0
7179,2
7180,4
7181,8
7182,0
7183,2
7184,5
7185,3
7186,3
7187,7
7188,0
7189,2
7190,2
7191,1
7192,2
7193,5
7194,4
7195,0
7196,7
7197,7
7198,1
7199,8
7200,2
7201,2
7202,7
7203,3
7204,8
7205,4
7206,4
7207,7
7208,8
7209,2
7210,5
7211,6
7212,4
7213,7
7214,0
7215,4
7216,8
7217,1
7218,1
7219,1
7220,3
7221,3
7222,6
7223,8
7224,6
7225,9
7226,9
7227,0
7228,9
7229,6
7230,3
7231,9
7232,0
7233,2
7234,7
7235,5
7236,1
7237,4
7238,0
7239,4
7240,9
7241,9
7242,2
7243,7
7244,0
7245,8
7246,6
7247,6
7248,8
7249,6
7250,9
7251,8
7252,0
7253,8
7254,7
7255,9
7256,5
7257,2
7258,9
7259,0
7260,2
7261,8
7262,2
7263,7
7264,3
7265,8
7266,1
7267,2
7268,9
7269,7
7270,9
7271,6
7272,8
7273,7
7274,0
7275,4
7276,4
7277,7
7278,1
7279,2
7280,5
7281,6
7282,4
7283,3
7284,9
7285,7
7286,6
7287,0
7288,5
7289,6
7290,3
7291,3
7292,9
7293,2
7294,6
7295,8
7296,7
7297,0
7298,3
7299,1
7300,3
7301,4
7302,1
7303,7
7304,3
7305,0
7306,5
7307,0
7308,4
7309,8
7310,5
7311,7
7312,7
7313,8
7314,2
7315,2
7316,3
7317,2
7318,5
7319,9
7320,2
7321,9
7322,0
7323,3
7324,0
7325,1
7326,9
7327,5
7328,5
7329,0
7330,6
7331,4
7332,6
7333,9
7334,6
7335,3
7336,9
7337,7
7338,1
7339,5
7340,7
7341,2
7342,1
7343,5
7344,0
7345,8
7346,6
7347,3
7348,6
7349,0
7350,1
7351,7
7352,4
7353,0
7354,8
7355,7
7356,0
7357,2
7358,9
7359,5
7360,7
7361,9
7362,6
7363,9
7364,5
7365,7
7366,3
7367,5
7368,2
7369,4
7370,3
7371,3
7372,1
7373,1
7374,7
7375,2
7376,3
7377,3
7378,9
7379,1
7380,0
7381,1
7382,2
7383,8
7384,1
7385,0
7386,7
7387,0
7388,9
7389,5
7390,8
7391,9
7392,4
7393,7
7394,6
7395,3
7396,7
7397,4
7398,1
7399,6
7400,8
7401,2
7402,5
7403,2
7404,2
7405,0
7406,3
7407,1
7408,0
7409,3
7410,0
7411,4
7412,2
7413,8
7414,3
7415,3
7416,4
7417,2
7418,1
7419,8
7420,8
7421,0
7422,4
7423,2
7424,3
7425,1
7426,5
7427,8
7428,9
7429,2
7430,1
7431,0
7432,5
7433,7
7434,3
7435,4
7436,8
7437,8
7438,1
7439,5
7440,5
7441,8
7442,6
7443,2
7444,0
7445,6
7446,6
7447,8
7448,8
7449,4
7450,2
7451,5
7452,7
7453,8
7454,8
7455,9
7456,7
7457,5
7458,1
7459,2
7460,6
7461,0
7462,3
7463,9
7464,9
7465,5
7466,1
7467,1
7468,4
7469,0
7470,4
7471,8
7472,5
7473,0
7474,6
7475,2
7476,9
7477,2
7478,6
7479,9
7480,2
7481,1
7482,0
7483,1
7484,6
7485,7
7486,7
7487,4
7488,9
7489,5
7490,2
7491,0
7492,5
7493,3
7494,2
7495,1
7496,4
7497,7
7498,4
7499,8
7500,2
7501,1
7502,5
7503,8
7504,0
7505,2
7506,2
7507,6
7508,6
7509,2
7510,8
7511,2
7512,0
7513,0
7514,3
7515,2
7516,9
7517,3
7518,8
7519,1
7520,9
7521,9
7522,9
7523,7
7524,2
7525,2
7526,1
7527,2
7528,9
7529,0
7530,4
7531,8
7532,1
7533,3
7534,5
7535,5
7536,9
7537,9
7538,1
7539,9
7540,8
7541,1
7542,3
7543,2
7544,9
7545,2
7546,4
7547,3
7548,6
7549,4
7550,4
7551,8
7552,1
7553,8
7554,8
7555,5
7556,9
7557,6
7558,8
7559,8
7560,9
7561,2
7562,5
7563,1
7564,4
7565,2
7566,9
7567,4
7568,2
7569,1
7570,5
7571,0
7572,0
7573,7
7574,5
7575,3
7576,2
7577,9
7578,2
7579,5
7580,7
7581,0
7582,7
7583,0
7584,5
7585,1
7586,9
7587,2
7588,3
7589,5
7590,4
7591,7
7592,2
7593,4
7594,8
7595,7
7596,4
7597,1
7598,8
7599,8
7600,0
7601,7
7602,1
7603,3
7604,3
7605,7
7606,2
7607,7
7608,7
7609,0
7610,8
7611,9
7612,6
7613,3
7614,2
7615,7
7616,4
7617,8
7618,0
7619,8
7620,4
7621,0
7622,7
7623,4
7624,5
7625,4
7626,3
7627,8
7628,1
7629,7
7630,0
7631,2
7632,2
7633,6
7634,8
7635,7
7636,7
7637,9
7638,8
7639,1
7640,2
7641,3
7642,6
7643,4
7644,0
7645,1
7646,7
7647,4
7648,7
7649,1
7650,7
7651,7
7652,4
7653,9
7654,1
7655,3
7656,4
7657,8
7658,0
7659,3
7660,4
7661,0
7662,1
7663,5
7664,4
7665,6
7666,0
7667,7
7668,3
7669,3
7670,6
7671,2
7672,4
7673,4
7674,9
7675,8
7676,1
7677,4
7678,4
7679,6
7680,0
7681,4
7682,4
7683,1
7684,4
7685,6
7686,9
7687,4
7688,9
7689,1
7690,5
7691,1
7692,2
7693,5
7694,3
7695,5
7696,7
7697,2
7698,9
7699,0
7700,9
7701,1
7702,4
7703,8
7704,9
7705,6
7706,8
7707,1
7708,8
7709,3
7710,0
7711,2
7712,1
7713,1
7714,7
7715,7
7716,9
7717,5
7718,9
7719,5
7720,0
7721,4
7722,6
7723,5
7724,3
7725,5
7726,0
7727,7
7728,0
7729,2
7730,8
7731,7
7732,9
7733,0
7734,1
7735,3
7736,3
7737,4
7738,2
7739,5
7740,0
7741,2
7742,1
7743,6
7744,1
7745,9
7746,9
7747,2
7748,6
7749,2
7750,7
7751,8
7752,1
7753,3
7754,7
7755,4
7756,7
7757,2
7758,6
7759,5
7760,9
7761,6
7762,8
7763,8
7764,8
7765,9
7766,8
7767,2
7768,9
7769,7
7770,7
7771,4
7772,1
7773,1
7774,0
7775,1
7776,2
7777,7
7778,0
7779,2
7780,1
7781,8
7782,0
7783,3
7784,6
7785,8
7786,4
7787,4
7788,8
7789,4
7790,4
7791,8
7792,9
7793,4
7794,4
7795,2
7796,9
7797,6
7798,3
7799,0
7800,5
7801,3
7802,3
7803,5
7804,3
7805,2
7806,0
7807,6
7808,4
7809,3
7810,7
7811,9
7812,9
7813,7
7814,5
7815,8
7816,8
7817,4
7818,3
7819,0
7820,1
7821,0
7822,0
7823,8
7824,7
7825,9
7826,7
7827,3
7828,0
7829,2
7830,0
7831,1
7832,8
7833,0
7834,8
7835,3
7836,3
7837,4
7838,0
7839,6
7840,3
7841,0
7842,5
7843,6
7844,6
7845,3
7846,5
7847,8
7848,2
7849,2
7850,8
7851,1
7852,5
7853,2
7854,0
7855,0
7856,9
7857,4
7858,9
7859,9
7860,1
7861,4
7862,1
7863,5
7864,2
7865,3
7866,2
7867,7
7868,5
7869,6
7870,5
7871,2
7872,0
7873,6
7874,1
7875,3
7876,0
7877,6
7878,2
7879,4
7880,9
7881,1
7882,5
7883,7
7884,8
7885,8
7886,4
7887,3
7888,4
7889,6
7890,7
7891,9
7892,6
7893,1
7894,0
7895,5
7896,5
7897,9
7898,2
7899,2
7900,9
7901,3
7902,1
7903,7
7904,3
7905,9
7906,0
7907,5
7908,6
7909,2
7910,8
7911,1
7912,8
7913,4
7914,5
7915,9
7916,7
7917,9
7918,7
7919,4
7920,0
7921,2
7922,7
7923,1
7924,7
7925,7
7926,4
7927,2
7928,6
7929,8
7930,6
7931,0
7932,8
7933,9
7934,2
7935,3
7936,6
7937,6
7938,6
7939,9
7940,3
7941,0
7942,4
7943,9
7944,5
7945,4
7946,2
7947,3
7948,6
7949,7
7950,4
7951,5
7952,0
7953,0
7954,1
7955,5
7956,2
7957,2
7958,4
7959,4
7960,9
7961,3
7962,2
7963,1
7964,3
7965,9
7966,1
7967,3
7968,0
7969,9
7970,1
7971,1
7972,5
7973,7
7974,5
7975,0
7976,2
7977,6
7978,3
7979,5
7980,7
7981,0
7982,5
7983,8
7984,5
7985,0
7986,5
7987,7
7988,9
7989,7
7990,3
7991,8
7992,9
7993,4
7994,9
7995,7
7996,9
7997,2
7998,9
7999,3
8000,2
8001,3
8002,6
8003,8
8004,2
8005,4
8006,0
8007,7
8008,4
8009,3
8010,8
8011,7
8012,3
8013,5
8014,7
8015,6
8016,5
8017,1
8018,0
8019,0
8020,8
8021,6
8022,7
8023,4
8024,9
8025,0
8026,9
8027,8
8028,5
8029,4
8030,0
8031,3
8032,7
8033,1
8034,9
8035,9
8036,2
8037,0
8038,3
8039,4
8040,3
8041,8
8042,9
8043,7
8044,1
8045,3
8046,8
8047,7
8048,4
8049,7
8050,1
8051,3
8052,1
8053,4
8054,0
8055,8
8056,0
8057,6
8058,4
8059,7
8060,5
8061,9
8062,4
8063,7
8064,2
8065,6
8066,3
8067,9
8068,9
8069,5
8070,6
8071,6
8072,0
8073,3
8074,5
8075,4
8076,7
8077,5
8078,5
8079,6
8080,7
8081,7
8082,5
8083,9
8084,2
8085,3
8086,9
8087,9
8088,7
8089,4
8090,1
8091,2
8092,3
8093,7
8094,6
8095,4
8096,9
8097,9
8098,9
8099,4
8100,6
8101,2
8102,5
8103,6
8104,1
8105,6
8106,0
8107,4
8108,0
8109,7
8110,0
8111,3
8112,2
8113,4
8114,4
8115,9
8116,7
8117,3
8118,6
8119,0
8120,1
8121,6
8122,1
8123,8
8124,9
8125,2
8126,0
8127,8
8128,6
8129,6
8130,7
8131,3
8132,1
8133,5
8134,2
8135,9
8136,7
8137,4
8138,1
8139,8
8140,7
8141,8
8142,8
8143,2
8144,2
8145,2
8146,6
8147,5
8148,1
8149,0
8150,9
8151,9
8152,4
8153,3
8154,0
8155,5
8156,1
8157,6
8158,9
8159,9
8160,5
8161,7
8162,2
8163,8
8164,4
8165,5
8166,8
8167,8
8168,5
8169,9
8170,3
8171,8
8172,3
8173,7
8174,8
8175,2
8176,6
8177,4
8178,3
8179,5
8180,3
8181,6
8182,8
8183,9
8184,2
8185,0
8186,6
8187,6
8188,7
8189,3
8190,7
8191,0
8192,9
8193,3
8194,1
8195,9
8196,8
8197,5
8198,9
8199,4
8200,1
8201,9
8202,0
8203,0
8204,2
8205,8
8206,0
8207,1
8208,2
8209,2
8210,3
8211,1
8212,6
8213,2
8214,1
8215,8
8216,5
8217,7
8218,9
8219,8
8220,4
8221,7
8222,7
8223,4
8224,4
8225,6
8226,0
8227,6
8228,9
8229,5
8230,6
8231,0
8232,3
8233,2
8234,5
8235,5
8236,9
8237,7
8238,7
8239,9
8240,8
8241,5
8242,1
8243,0
8244,9
8245,7
8246,3
8247,0
8248,5
8249,4
8250,3
8251,2
8252,4
8253,1
8254,2
8255,8
8256,6
8257,1
8258,7
8259,5
8260,0
8261,7
8262,9
8263,0
8264,9
8265,1
8266,3
8267,5
8268,0
8269,7
8270,2
8271,9
8272,5
8273,6
8274,3
8275,9
8276,2
8277,3
8278,3
8279,8
8280,8
8281,6
8282,2
8283,9
8284,7
8285,1
8286,4
8287,6
8288,2
8289,8
8290,8
8291,8
8292,9
8293,3
8294,8
8295,3
8296,7
8297,2
8298,9
8299,4
8300,6
8301,3
8302,1
8303,8
8304,7
8305,6
8306,4
8307,9
8308,9
8309,0
8310,7
8311,8
8312,7
8313,1
8314,5
8315,7
8316,0
8317,0
8318,5
8319,7
8320,9
8321,6
8322,0
8323,0
8324,0
8325,4
8326,2
8327,2
8328,4
8329,1
8330,5
8331,2
8332,0
8333,8
8334,8
8335,0
8336,9
8337,9
8338,7
8339,0
8340,5
8341,9
8342,3
8343,5
8344,2
8345,1
8346,6
8347,7
8348,9
8349,7
8350,7
8351,6
8352,5
8353,6
8354,4
8355,9
8356,7
8357,3
8358,6
8359,9
8360,8
8361,2
8362,2
8363,8
8364,8
8365,8
8366,6
8367,7
8368,6
8369,6
8370,5
8371,2
8372,0
8373,5
8374,5
8375,8
8376,4
8377,4
8378,5
8379,1
8380,5
8381,8
8382,0
8383,0
8384,7
8385,2
8386,0
8387,8
8388,9
8389,4
8390,2
8391,2
8392,5
8393,1
8394,7
8395,1
8396,1
8397,1
8398,0
8399,5
8400,3
8401,9
8402,4
8403,4
8404,2
8405,6
8406,6
8407,0
8408,0
8409,8
8410,7
8411,1
8412,1
8413,1
8414,9
8415,4
8416,0
8417,0
8418,7
8419,0
8420,7
8421,9
8422,5
8423,2
8424,3
8425,9
8426,5
8427,6
8428,3
8429,6
8430,1
8431,7
8432,0
8433,4
8434,9
8435,7
8436,7
8437,6
8438,0
8439,0
8440,0
8441,4
8442,7
8443,8
8444,3
8445,9
8446,3
8447,9
8448,6
8449,1
8450,1
8451,3
8452,8
8453,0
8454,4
8455,6
8456,1
8457,0
8458,9
8459,7
8460,9
8461,7
8462,1
8463,9
8464,6
8465,3
8466,1
8467,8
8468,2
8469,1
8470,0
8471,9
8472,6
8473,7
8474,7
8475,7
8476,2
8477,5
8478,0
8479,9
8480,3
8481,6
8482,1
8483,6
8484,2
8485,1
8486,3
8487,2
8488,8
8489,7
8490,4
8491,5
8492,9
8493,2
8494,1
8495,5
8496,8
8497,5
8498,3
8499,2
8500,3
8501,7
8502,1
8503,2
8504,3
8505,1
8506,3
8507,9
8508,4
8509,8
8510,4
8511,7
8512,2
8513,2
8514,9
8515,3
8516,6
8517,5
8518,7
8519,2
8520,6
8521,8
8522,0
8523,4
8524,0
8525,8
8526,0
8527,7
8528,2
8529,9
8530,2
8531,1
8532,6
8533,5
8534,3
8535,3
8536,7
8537,3
8538,0
8539,5
8540,4
8541,7
8542,1
8543,4
8544,1
8545,6
8546,0
8547,2
8548,1
8549,4
8550,0
8551,1
8552,1
8553,3
8554,0
8555,2
8556,3
8557,0
8558,7
8559,5
8560,6
8561,1
8562,1
8563,1
8564,1
8565,0
8566,8
8567,9
8568,7
8569,8
8570,2
8571,1
8572,0
8573,4
8574,8
8575,2
8576,1
8577,3
8578,8
8579,8
8580,5
8581,1
8582,6
8583,0
8584,0
8585,6
8586,4
8587,1
8588,6
8589,6
8590,3
8591,8
8592,7
